Date,strategy,long_book,short_book,cum_strategy
2022-09-19,0.00113864091091106,0.005418445446609009,-0.0042798045356979494,0.05213924682792581
2022-09-20,0.0007914177781930026,-0.007782752765505295,0.008574170543698299,0.052972258119493576
2022-09-21,-0.0009689697036111835,-0.007019009357609737,0.006050039653998553,0.05195245406204174
2022-09-22,-0.002068225671645858,-0.005735790133762587,0.0036675644621167285,0.049779027334422965
2022-09-23,-0.004000397173819382,-0.008143221376904732,0.00414282420308535,0.04558788299063421
2022-09-26,-0.00245225295282526,-0.016104473736205247,0.013652220783379989,0.04302697829352753
2022-09-27,-0.0023363736771155465,-0.009822459718920262,0.007486086041804716,0.04059292205660148
2022-09-28,0.0024412825023786746,0.005958603250512987,-0.0035173207481343123,0.0431364067684441
2022-09-29,7.862334158543084e-05,-0.022253173307181063,0.022331796648766496,0.04321842486269967
2022-09-30,-0.0038476665075038467,-0.012293731131259256,0.008446064623755408,0.03921218055790909
2022-10-03,0.01036228024722748,0.015157902719521764,-0.004795622472294283,0.05003677529221351
2022-10-04,0.010926341164796032,0.02102894930096153,-0.0101026081361655,0.061572743528778506
2022-10-05,-0.010549772472577554,-0.014947402215106322,0.004397629742528767,0.050432260726509526
2022-10-06,-0.014310810359620913,-0.02212904849495266,0.007818238135331747,0.03550677646156131
2022-10-07,-0.011625388014648795,-0.015785104851959785,0.004159716837310989,0.0235383122080135
2022-10-10,-0.0010075696587801843,0.0005854350390615474,-0.0015930046978417315,0.02250754543190059
2022-10-11,0.002098395974830946,0.0007823979018308372,0.0013159980730001082,0.024655423911106755
2022-10-12,-0.0004969279467068686,-0.017769209566494117,0.01727228161978725,0.024146370487132307
2022-10-13,-0.0005297099468300739,0.015711695912382688,-0.01624140585921276,0.023604013626269182
2022-10-14,-0.0029080069431926614,-0.009304242640867296,0.006396235697674635,0.02063168991118669
2022-10-17,0.0034079295818944975,0.012961621308286236,-0.009553691726391738,0.02411586437797597
2022-10-18,0.005112172011455574,0.0133478254283022,-0.008235653416846626,0.02936472594666517
2022-10-19,0.0005717425040089521,-0.006328033405452067,0.006899775909461019,0.02995342578894089
2022-10-20,-0.0025996243714094184,-0.014787937923579452,0.012188313552170035,0.027279410984796693
2022-10-21,-0.0042516689042075995,0.008711837619643234,-0.012963506523850834,0.022921030817316668
2022-10-24,-0.0005166941156158058,0.0025791793307662113,-0.003095873446382017,0.022392630062489927
2022-10-25,0.002908839045937913,0.011922640258696687,-0.009013801212758774,0.02537093527029577
2022-10-26,-0.0024835885691035335,-0.005896671688096327,0.0034130831189927934,0.022827495472744097
2022-10-27,0.00563860851817642,0.007504771090348035,-0.0018661625721716152,0.028611109746062846
2022-10-28,0.007663971284999732,0.020872490054546056,-0.013208518769546323,0.03652464156051982
2022-10-31,0.002879026094458912,-0.001521585065051487,0.004400611159510398,0.03951312294482512
2022-11-01,-0.002982763077171513,-0.0030784976965995987,9.573461942808574e-05,0.03641712119871232
2022-11-02,0.00204303943046153,-0.003050483266884241,0.005093522697345771,0.038536726725289405
2022-11-03,0.0030039259758191644,0.002467195602376706,0.0005367303734424587,0.04166110452593852
2022-11-04,-0.008907500679236657,-0.005109461145311929,-0.003798039533924728,0.03242370965761321
