date,lmp_zscore,congestion_frac_z,reserve_tightness_z,event_flag,gsi
2018-02-18,-0.2710753722060625,-0.6263549549079783,0.0,0.7578582832551991,0.4945089278867099
2018-02-19,-0.30423229165689464,1.6990894419753408,0.0,0.6597539553864472,0.5744763339464799
2018-02-20,-0.2518502627478617,0.7548499396080018,0.0,0.5743491774985175,0.5258144399252536
2018-02-21,-0.22693129771320036,-0.9053547064420955,0.0,0.5,0.44714813405069936
2018-02-22,-0.1412200240067677,-0.9990290571649936,0.0,0.4352752816480621,0.43925041326488345
2018-02-23,-0.19628705670334173,-1.0756462318020517,0.0,0.37892914162759955,0.423934974472165
2018-02-24,-0.2660829473870353,-0.5638996603104981,0.0,0.37892914162759955,0.44060468890540017
2018-02-25,-0.2371387917779527,-1.1418927479272547,0.0,0.4352752816480621,0.4269031749650435
2018-02-26,-0.16610115768042544,-1.1121829588253913,0.0,0.5,0.44258563287024705
2018-02-27,-0.26856993572058735,-0.4985084240113146,0.0,0.5743491774985175,0.4724765299096004
2018-02-28,-0.22512464634592375,-0.2725128533914426,0.0,0.6597539553864472,0.49760008132692873
2018-03-01,-0.23038886055530045,-0.34613151301573175,0.0,0.7578582832551991,0.508897338742271
2018-03-02,-0.1907482316249421,-0.8994573733261791,0.0,0.8705505632961241,0.505388645164165
2018-03-03,-0.2896614276434311,0.016928824078806085,0.0,1.0,0.5563946058270549
2018-03-04,-0.28045510382058864,0.26026801011977196,0.0,1.0,0.5671474935002846
2018-03-05,-0.21385315920671724,0.5101393154394301,0.0,1.0,0.5819989275295284
2018-03-06,-0.07070135302010058,-0.5472829290735838,0.0,0.8705505632961241,0.5280657055816793
2018-03-07,-0.03663663873163812,-0.6144407219110127,0.0,0.7578582832551991,0.5106346031598785
2018-03-08,-0.17588315076785574,-0.1332293797442153,0.0,0.8705505632961241,0.5383058169538859
2018-03-09,0.7148447050561074,3.0896557951440804,0.0,1.0,0.7476563136704072
2018-03-10,-0.11019151295119756,0.02260558691451092,0.0,1.0,0.5685957985913581
2018-03-11,-0.1714381281069222,1.4118921301197132,0.0,1.0,0.6223996302145266
2018-03-12,-0.20112346985887802,-0.8514062226149901,0.0,0.8705505632961241,0.5066990938948689
2018-03-13,-0.14823302252018788,-0.6139255400381544,0.0,0.7578582832551991,0.5032163101520108
2018-03-14,-0.19138108775242532,-0.5142857860383567,0.0,0.6597539553864472,0.4897757797062073
2018-03-15,-0.2683968540719318,2.617138653405101,0.0,0.5743491774985175,0.6023066969118613
2018-03-16,-0.07514708960449125,2.135836358072476,0.0,0.5,0.5839833756127204
2018-03-17,-0.04707211774632442,-0.3807355425545815,0.0,0.5,0.4809978778771375
2018-03-18,-0.11938239470870926,-0.10452698098386963,0.0,0.5743491774985175,0.49883825943653587
2018-03-19,-0.1114223101269568,2.3966480120239746,0.0,0.6597539553864472,0.6163952731338356
2018-03-20,-0.16528010799579293,-0.2408174639208635,0.0,0.7578582832551991,0.5176260076251911
2018-03-21,-0.17486832854781467,-0.3185273846377337,0.0,0.8705505632961241,0.5306527215646587
2018-03-22,-0.14575065734682116,1.5151675056859086,0.0,1.0,0.6284152689137915
2018-03-23,-0.20713560870016545,2.8439328887601762,0.0,1.0,0.6796881631183297
2018-03-24,-0.044076460788444155,0.5410621757778891,0.0,1.0,0.5946058266048492
2018-03-25,-0.08136847512135098,-0.5654347599137768,0.0,0.8705505632961241,0.5265982378232545
2018-03-26,-0.1575057768114327,-0.08552537781320259,0.0,0.7578582832551991,0.5246147999586344
2018-03-27,-0.14366089059319762,-0.5409259565643381,0.0,0.6597539553864472,0.4918471190782399
2018-03-28,-0.21197054215066125,-0.49208278087492247,0.0,0.5743491774985175,0.47651755794494516
2018-03-29,-0.11814376636246075,-0.27591001108368746,0.0,0.5,0.48062749844734903
2018-03-30,-0.19712828217022393,-0.5815088292732347,0.0,0.5743491774985175,0.4737809565937113
2018-03-31,-0.21748368082588018,2.358043844030804,0.0,0.6597539553864472,0.6077160080875252
2018-04-01,-0.17151025865665284,-0.4590947055578171,0.0,0.7578582832551991,0.508115779179594
2018-04-02,-0.18033597015683514,-0.30814278295728503,0.0,0.8705505632961241,0.5307209038607428
2018-04-03,-0.1803939798616821,1.8831927018870092,0.0,1.0,0.6414400972545132
2018-04-04,-0.1627294473100507,-0.11410652083295497,0.0,1.0,0.5593969318112901
2018-04-05,-0.1102891068088278,1.1935895627655784,0.0,1.0,0.6173802913279772
2018-04-06,-0.09159484868661263,0.23961877761404668,0.0,1.0,0.5788777924881444
2018-04-07,-0.17581515543619577,1.1108340242510129,0.0,1.0,0.6095637406480457
2018-04-08,-0.11906906561222826,-0.03285171832202204,0.0,1.0,0.5656932406957672
2018-04-09,-0.08640760967370172,-0.35432131462558153,0.0,0.8705505632961241,0.5350586890734392
2018-04-10,-0.14336230519175283,-0.2299972784147341,0.0,0.8705505632961241,0.5364418775476879
2018-04-11,-0.16235582079795588,3.005851081506293,0.0,1.0,0.6891762786134696
2018-04-12,-0.1551894510217644,3.809250297730362,0.0,1.0,0.6896540365985491
2018-04-13,-0.07184971502151516,3.6909958291135827,0.0,1.0,0.6952100189985657
2018-04-14,-0.18291533562617596,3.6667532292237417,0.0,1.0,0.6878056442915883
2018-04-15,-0.16682493426398542,-0.34112298700146626,0.0,0.8705505632961241,0.5302474644184252
2018-04-16,-0.15891665682206124,1.6913523216794393,0.0,1.0,0.6348785696151725
2018-04-17,0.1671640914420341,3.483508841562538,0.0,1.0,0.7111442727628022
2018-04-18,0.2606179136713672,1.5536454753754507,0.0,1.0,0.657109755718735
2018-04-19,0.265287324511924,-0.6570930829776216,0.0,0.8705505632961241,0.545889527671146
2018-04-20,-0.4116234282732276,2.1906541247854734,0.0,0.7578582832551991,0.6025144358027927
2018-04-21,-0.7053855369687605,0.11408015898937038,0.0,0.6597539553864472,0.4816907308012735
2018-04-22,-0.7408824246136834,-0.4636539776011965,0.0,0.5743491774985175,0.4424412992504822
2018-04-23,0.17483270911147072,-0.7061755820915804,0.0,0.5,0.4822315313536156
2018-04-24,0.3801410840202519,-0.07585785294582445,0.0,0.5,0.5221819950619407
