date,lmp_zscore,congestion_frac_z,reserve_tightness_z,event_flag,gsi
2018-01-01,,,,0.8705505632961241,
2018-01-02,,,,1.0,
2018-01-03,,,,1.0,
2018-01-04,,,,1.0,
2018-01-05,,,,1.0,
2018-01-06,,,,1.0,
2018-01-07,,,,1.0,
2018-01-08,,,,1.0,
2018-01-09,,,,0.8705505632961241,
2018-01-10,,,,0.7578582832551991,
2018-01-11,,,,0.6597539553864472,
2018-01-12,,,,0.5743491774985175,
2018-01-13,,,,0.5,
2018-01-14,,,,0.4352752816480621,
2018-01-15,,,,0.37892914162759955,
2018-01-16,,,,0.3298769776932236,
2018-01-17,,,,0.2871745887492588,
2018-01-18,,,,0.25,
2018-01-19,,,,0.21763764082403103,
2018-01-20,-1.3852536604334023,-1.3143050584392715,-1.4322068675192692,0.1894645708137998,0.2585665019075645
2018-01-21,-1.3628998730086814,-1.4387235802981941,-2.2211830443314575,0.16493848884661183,0.22489453113627306
2018-01-22,-1.3193258761134792,-1.3120037850048354,-1.7311223012631818,0.14358729437462942,0.2462121346646549
2018-01-23,-1.2256212582724593,-1.1775170655830385,-1.3501584053795896,0.12500000000000003,0.2679734248698898
2018-01-24,-1.0693983637620765,-1.111582725638899,-0.6922943396070464,0.10881882041201553,0.3006371739224749
2018-01-25,-0.9460234376306218,-0.8604093514731749,-0.5439874244447649,0.09473228540689989,0.32215830984278576
2018-01-26,-0.8742352442324394,-0.8179388168075115,-0.3398485986557612,0.0824692444233059,0.33367896639249495
2018-01-27,-1.0225146836291368,-1.0742799453357448,-1.3124574364076416,0.0717936471873147,0.279091155900244
2018-01-28,-0.958443832479289,-0.7991493044686304,-1.7724212911765496,0.0625,0.2781001471093028
2018-01-29,-0.8564033378722364,-0.8808691663382056,-0.6325479090941802,0.054409410206007765,0.3182800434388542
2018-01-30,-0.7310767635653846,-0.7114756044951153,0.12665574772496488,0.047366142703449944,0.35794351190469426
2018-01-31,-0.7650025690605329,-0.44932743952012627,0.14612137663740285,0.04123462221165295,0.3663337579689539
2018-02-01,-0.8472658257629546,-0.8152808113859616,-0.7663599143116542,0.03589682359365736,0.3143847708700481
2018-02-02,-0.2657744875873273,-0.36634621622859254,0.2442523052118037,0.03125,0.4048465186583803
2018-02-03,-0.33867160480973624,-0.5211399746171865,0.238912363264402,0.027204705103003893,0.39275217861123213
2018-02-04,-0.9082280776637419,-0.9264039071250152,-0.7407346442072864,0.02368307135172497,0.30471260458805743
2018-02-05,-0.7777805026117531,-0.4260945353303802,-0.05903322450150568,0.020617311105826482,0.3565188500362744
2018-02-06,-0.7922676007605872,-0.0809849960423554,-0.026816253961301637,0.017948411796828663,0.370606171751677
2018-02-07,-0.8478610674904431,0.7488663544983305,-0.30423071053497197,0.015625000000000007,0.3918814199202352
2018-02-08,-0.7532379864334818,0.1919380555533587,-0.06582332866609156,0.013602352551501933,0.38262779514634676
2018-02-09,-0.7635596264999706,-0.4567017648618632,-0.02199736863996822,0.01184153567586249,0.3561097694274714
2018-02-10,-0.8816511540376951,-0.3710125325136566,-1.0104699510363269,0.01030865555291324,0.31862836750781076
2018-02-11,-0.8700892507913732,-0.04412633289793944,-1.6364311022113809,0.008974205898414338,0.3119538802208771
2018-02-12,-0.7996448191023785,0.03479459677924773,-0.8430626884548907,0.007812500000000002,0.3462099056438137
2018-02-13,-0.7205190560538027,-0.36014046868495836,-0.37055663148926754,0.0068011762757509715,0.35062783212626025
2018-02-14,-0.8046602451024737,-0.4145119708810296,-0.6892689133632356,0.005920767837931244,0.33199713627004074
2018-02-15,-0.8290376748102711,0.2302699415608823,-1.379832451719305,0.00515432777645662,0.33410413668684363
2018-02-16,-0.7415015549703673,0.27931355914588923,-1.4936677432593948,0.004487102949207169,0.33808876863345544
2018-02-17,-0.7495880230843042,0.2615518599891967,-1.095946843569457,0.003906250000000001,0.34997983534161436
2018-02-18,-0.7772238289467053,1.2552362104921335,-1.1070539530279424,0.0034005881378754853,0.3890948766271418
2018-02-19,-0.7703201791353763,1.5554446932494752,-1.280101138226725,0.0029603839189656215,0.39622953658999044
2018-02-20,-0.7501307044122647,1.3067736536912755,-1.292218107312741,0.0025771638882283094,0.3867528262824617
2018-02-21,-0.665128450621833,1.5634523423615974,-1.4009312671031264,0.002243551474603584,0.3994407747080307
2018-02-22,-0.651730020675752,-0.22534727495048298,-1.179598450737863,0.001953125,0.3331348825574177
2018-02-23,-0.6859529982116148,-0.7542786806203933,-1.1495360779184483,0.0017002940689377426,0.30977869660643503
2018-02-24,-0.7085069653855056,0.3527428075707108,-1.4406847143863981,0.0014801919594828095,0.3446630242707884
2018-02-25,-0.6865483553244516,0.6612989910647488,-1.7917192197478697,0.0012885819441141558,0.3472535475727559
2018-02-26,-0.6399845459293804,1.4563263684473868,-1.2582289868184922,0.001121775737301792,0.4012419290899946
2018-02-27,-0.6286829010523476,0.7352509565536111,-0.757615645350994,0.0009765625,0.3886158926495441
2018-02-28,-0.6735411588627315,0.14556966291476986,-1.2486046416568193,0.000850147034468872,0.344670026030543
2018-03-01,-0.5846931288050136,0.8713523502923454,-1.1015908721426078,0.0007400959797414059,0.3857181246673878
2018-03-02,-0.5464877774541057,0.18494043775562963,-0.8788789645521482,0.0006442909720570772,0.3670740112369479
2018-03-03,-0.5945002038606328,2.6276401004119556,-0.9100444758312887,0.0005608878686508959,0.46460097457904403
2018-03-04,-0.5708372321795215,0.987089161781597,-1.3570152912381206,0.0004882812500000004,0.3829122987418278
2018-03-05,-0.5816198723059036,2.4416769808634085,-0.4439510336581738,0.0004882812500000004,0.473236757114476
2018-03-06,-0.5722409492433891,3.230501890570712,-0.5238717818210775,0.0005608878686508959,0.4944723438367025
2018-03-07,-0.4406695572465483,1.1939957249395148,-0.5297054375492812,0.0006442909720570772,0.42781164711687575
2018-03-08,-0.48408605675704225,1.7542667100485334,-0.2650051855395445,0.0007400959797414059,0.45709955068052915
2018-03-09,-0.5109525594071416,0.5143634699140742,-0.1315971948125336,0.000850147034468872,0.4081092561806962
2018-03-10,-0.5156449231881337,1.1243455673742047,-0.5485542671154491,0.0009765625,0.41933274589920133
2018-03-11,-0.4625696590305758,0.8380463922154262,-1.2448000572155058,0.001121775737301792,0.3877555535270161
2018-03-12,-0.3152941851985805,0.3585042107649026,-0.29499811919680896,0.0012885819441141558,0.4092780797536891
2018-03-13,-0.36386825032134573,1.021949631600127,-0.04635414878698272,0.0014801919594828095,0.44200024179627195
2018-03-14,-0.44638271263376983,1.1206422661192816,0.11416859999606177,0.0017002940689377426,0.44599524435626153
2018-03-15,-0.45547439842929943,0.31626477903508615,-0.03324822326413216,0.001953125,0.4069974338723709
2018-03-16,-0.4844141098755268,-0.15156757876792992,-0.22046336741517628,0.002243551474603584,0.37937816403365254
2018-03-17,-0.4985279893940044,-0.04104798166508563,-0.8407971202863558,0.0025771638882283094,0.3624144720447102
2018-03-18,-0.5349440236918327,1.0878522958185441,-1.4276978996771743,0.0029603839189656215,0.3875183716782562
2018-03-19,-0.5007974112172755,2.086539200311205,-0.5927870244169859,0.0034005881378754853,0.4593031600052636
2018-03-20,-0.2865749978322555,0.33158016029955356,-0.2470949304701372,0.003906250000000001,0.4120602799746598
2018-03-21,-0.2943588373301209,1.132237239711442,-0.0592675927832233,0.004487102949207169,0.45125010818224237
2018-03-22,-0.37968390577083116,3.461328543621918,-0.11110402677535414,0.00515432777645662,0.5217574212225681
2018-03-23,-0.44905452968263065,2.4017451913229917,-0.1817866520222681,0.005920767837931244,0.4899643077678967
2018-03-24,-0.5497904089095588,2.9223112009844767,-1.0635468933889058,0.0068011762757509715,0.47567888610878173
2018-03-25,-0.5662619935052907,1.4145427832046253,-1.3276116796679216,0.007812500000000002,0.40310663541090935
2018-03-26,-0.38889200051987083,2.67197815165386,-0.29505525985523945,0.008974205898414338,0.5019172451738403
2018-03-27,-0.4025729834248575,1.379420346693125,-0.6054144345277762,0.01030865555291324,0.4370034660659009
2018-03-28,-0.5022287459709232,0.6526946871304662,-0.8957216107694831,0.01184153567586249,0.3906325388914379
2018-03-29,-0.5372230664469981,1.1944519522261383,-1.3340906314749184,0.013602352551501933,0.3965246254131839
2018-03-30,-0.5929509671472202,1.145189439451662,-1.522197073390485,0.015625000000000007,0.38479000972098837
2018-03-31,-0.5845785110606863,0.22728039011156062,-1.7883966910724107,0.017948411796828663,0.33857715425104656
2018-04-01,-0.4626976616900137,-1.1559869814191674,-2.192414220923723,0.020617311105826482,0.2759994876299503
2018-04-02,-0.2774503378711372,-1.1639121392153717,-0.9395832624572964,0.02368307135172497,0.3302399902954659
2018-04-03,-0.2588789251730806,-1.1014781170244807,-0.8589907523633319,0.027204705103003893,0.3372941641324475
2018-04-04,-0.3093946325403927,-0.23065866291233422,-1.0020877687288592,0.03125,0.36604748791833125
2018-04-05,-0.23451838253055599,1.8156821785711466,-0.33519465782402047,0.03589682359365736,0.4792302335500086
2018-04-06,-0.27689894072116705,0.3667402678754834,-0.7394265027379763,0.04123462221165295,0.4033585583538828
