date,lmp_zscore,congestion_frac_z,reserve_tightness_z,event_flag,gsi
2023-02-16,,,,1.0,
2023-02-17,,,,1.0,
2023-02-18,,,,1.0,
2023-02-19,,,,1.0,
2023-02-20,,,,1.0,
2023-02-21,,,,1.0,
2023-02-22,,,,1.0,
2023-02-23,,,,1.0,
2023-02-24,,,,1.0,
2023-02-25,,,,1.0,
2023-02-26,,,,1.0,
2023-02-27,,,,1.0,
2023-02-28,,,,1.0,
2023-03-01,,,,1.0,
2023-03-02,,,,1.0,
2023-03-03,,,,1.0,
2023-03-04,,,,1.0,
2023-03-05,,,,1.0,
2023-03-06,,,,1.0,
2023-03-07,,,,1.0,
2023-03-08,0.21529946210646608,1.8805079278821888,0.2878030114434458,1.0,0.6773012281836371
2023-03-09,-0.0801146571086626,1.9506742760365623,0.8201848003083894,1.0,0.6782766110378923
2023-03-10,-0.7570635234039627,-0.4973917400133615,0.0883957323021168,1.0,0.5067509670159164
2023-03-11,-1.1568406910391131,-0.4719427480834037,-0.9493581458491113,1.0,0.4465677345656136
2023-03-12,-0.8790011868885699,0.647641544900252,-1.135779805720588,1.0,0.5055256583875862
2023-03-13,-0.28710808778460817,-0.4437115455056277,0.07171816396236821,1.0,0.5397620852170373
2023-03-14,-0.17418423514839124,-0.4982272587290166,-0.05952838149797605,1.0,0.5406439691597991
2023-03-15,-0.3918868051018599,-0.4831540967821654,-0.19021924240976437,1.0,0.5224021508802937
2023-03-16,-0.27513148146134675,-0.43738990813985673,-0.44706916577687067,1.0,0.5235310162041872
2023-03-17,-0.527859889413186,-0.41012746794640903,-0.7319574080749116,1.0,0.4983221159388568
2023-03-18,-1.0701393243522968,0.003854729425405709,-2.199788875523992,1.0,0.4304916962517724
2023-03-19,-1.0021356298626183,-0.43116570847699975,-1.4871952778134556,1.0,0.44065254422883526
2023-03-20,-0.45713676826158406,-0.41209510412519523,-0.47069560114411935,1.0,0.5116637327392073
2023-03-21,0.4191350279154924,-0.4572642746652589,0.6632285845971484,1.0,0.6059972765698853
2023-03-22,-0.03753175351965237,-0.4189999577098003,0.25471024786271657,1.0,0.563529893122872
2023-03-23,-0.40464714278483305,0.06276461150184681,0.5841941287746336,1.0,0.570111853586076
2023-03-24,-0.559076186990681,5.0,-0.06963258962315894,1.0,0.6604071678798494
2023-03-25,-0.9842722814036826,0.2411979192099797,-1.3574146588089788,1.0,0.4741846059132043
2023-03-26,-0.9300625688777232,-0.21332416657289566,-0.9668258893894234,1.0,0.4718797921546337
2023-03-27,1.1073616687956798,-0.10501889902078489,-0.059681191522872594,1.0,0.6424589507430835
2023-03-28,0.7921531529754379,-0.04141615210383095,0.38569892156699903,1.0,0.6389411679129362
2023-03-29,0.008290318717987912,-0.28022006723832626,0.8812475578700182,1.0,0.5932517703752695
2023-03-30,0.018661258161991094,0.5866540520884459,0.4395433991370313,1.0,0.6153394493523857
2023-03-31,0.018661258161991094,0.5866540520884459,0.4395433991370313,1.0,0.6153394493523857
2023-04-01,-1.0873692345850687,0.7376168200007721,-1.7537819545227025,1.0,0.47478335337693756
2023-04-02,-1.0888247704077822,0.07773836398298156,-1.3274511250402243,1.0,0.4614024096374313
2023-04-03,-0.4879369875167537,0.6277883678655211,0.5834152166857628,1.0,0.5880758900494719
2023-04-04,-0.15866343547728207,0.18526878081622233,0.3396941554079108,1.0,0.5834651086824542
2023-04-05,1.3831307674796884,0.037920906028743394,-0.2135626472639839,1.0,0.6616700006743774
2023-04-06,1.8699240492411209,0.6044718534864925,-0.4603076618536571,1.0,0.70950434178289
2023-04-07,-0.40988563300305303,5.0,-0.8545309143873203,1.0,0.6441899273202192
2023-04-08,-0.905395104071494,-0.14114451955480134,-1.911100133023415,1.0,0.44505596697966987
2023-04-09,-0.6254740044091158,-0.14002643410755963,-1.888075238894288,1.0,0.46453145698843445
2023-04-10,0.7007714298883466,-0.1386752128958521,0.08446812836426372,1.0,0.6187555657340381
