date,lmp_zscore,congestion_frac_z,reserve_tightness_z,event_flag,gsi
2018-01-01,,,,0.8705505632961241,
2018-01-02,,,,1.0,
2018-01-03,,,,1.0,
2018-01-04,,,,1.0,
2018-01-05,,,,1.0,
2018-01-06,,,,1.0,
2018-01-07,,,,1.0,
2018-01-08,,,,1.0,
2018-01-09,,,,0.8705505632961241,
2018-01-10,,,,0.7578582832551991,
2018-01-11,,,,0.6597539553864472,
2018-01-12,,,,0.5743491774985175,
2018-01-13,,,,0.5,
2018-01-14,,,,0.4352752816480621,
2018-01-15,,,,0.37892914162759955,
2018-01-16,,,,0.3298769776932236,
2018-01-17,,,,0.2871745887492588,
2018-01-18,,,,0.25,
2018-01-19,,,,0.21763764082403103,
2018-01-20,-1.304189260621968,-0.9995709322488825,-1.4322068675192692,0.1894645708137998,0.2770847171529264
2018-01-21,-1.290016487544422,-1.1780344480021747,-2.2211830443314575,0.16493848884661183,0.2406154706795578
2018-01-22,-1.2481662552582375,-1.0258019281594528,-1.7311223012631818,0.14358729437462942,0.2628811867568953
2018-01-23,-1.1733652294413774,-1.056448133341834,-1.3501584053795896,0.12500000000000003,0.27650169896867877
2018-01-24,-1.0221170948221583,-0.9557921616347805,-0.6922943396070464,0.10881882041201553,0.31028053201864103
2018-01-25,-0.7803864250093787,-0.7669030333769783,-0.5439874244447649,0.09473228540689989,0.33709687393821014
2018-01-26,-0.7253563629640749,-0.7089569013661755,-0.3398485986557612,0.0824692444233059,0.3481451382871082
2018-01-27,-1.0053818860590562,-0.8967507366144142,-1.3124574364076416,0.0717936471873147,0.2876303927683048
2018-01-28,-0.9363896720463567,-0.8460760226057166,-1.7724212911765496,0.0625,0.27761514454911973
2018-01-29,-0.7652074973674025,-0.742657007582592,-0.6325479090941802,0.054409410206007765,0.330118606087327
2018-01-30,-0.7129716543996741,-0.5772264876554516,0.12665574772496488,0.047366142703449944,0.36474423238406095
2018-01-31,-0.7417113136786192,-0.20965860384241905,0.14612137663740285,0.04123462221165295,0.3778727098143193
2018-02-01,-0.8098302395981072,-0.4529563122387371,-0.7663599143116542,0.03589682359365736,0.3319773307455056
2018-02-02,-0.2809667758053151,-0.1673081585939714,0.2442523052118037,0.03125,0.41212695184529036
2018-02-03,-0.34417969063839554,0.0504964525701615,0.238912363264402,0.027204705103003893,0.4162031573554611
2018-02-04,-0.8550169405167369,-0.6251792144764884,-0.7407346442072864,0.02368307135172497,0.32081104259154636
2018-02-05,-0.7216040403627295,-0.14910241712973957,-0.05903322450150568,0.020617311105826482,0.37180528577790267
2018-02-06,-0.7332878319981325,0.17720848916413676,-0.026816253961301637,0.017948411796828663,0.38529621821944443
2018-02-07,-0.5284608727381958,0.7434103499607351,-0.30423071053497197,0.015625000000000007,0.41294743271465184
2018-02-08,-0.551615804586231,0.5419640584364519,-0.06582332866609156,0.013602352551501933,0.41065369072295904
2018-02-09,-0.6814760848537381,-0.3678662322761008,-0.02199736863996822,0.01184153567586249,0.365283486061627
2018-02-10,-0.888558152615019,-0.7882617507072217,-1.0104699510363269,0.01030865555291324,0.3007825168445906
2018-02-11,-0.8788815914008876,-0.6341044236555454,-1.6364311022113809,0.008974205898414338,0.2867853037320092
2018-02-12,-0.8119400039022082,-0.5565068812794564,-0.8430626884548907,0.007812500000000002,0.32075266507137906
2018-02-13,-0.6516107626722623,-0.6568016040366792,-0.37055663148926754,0.0068011762757509715,0.34286083771204134
2018-02-14,-0.79504362667904,-0.7291726154079333,-0.6892689133632356,0.005920767837931244,0.3195273839763153
2018-02-15,-0.84292133308811,-0.45000199017621045,-1.379832451719305,0.00515432777645662,0.30483389564594215
2018-02-16,-0.7296262865624806,-0.5094054903112852,-1.4936677432593948,0.004487102949207169,0.30601715946659896
2018-02-17,-0.7272704824722668,-0.27334248903245817,-1.095946843569457,0.003906250000000001,0.32918040683984795
2018-02-18,-0.7570141881236511,0.29434449507242405,-1.1070539530279424,0.0034005881378754853,0.3504050312061909
2018-02-19,-0.7467865043340559,0.3083654272110416,-1.280101138226725,0.0029603839189656215,0.345836812158477
2018-02-20,-0.7456198395344306,0.010349832479468165,-1.292218107312741,0.0025771638882283094,0.33303589139049206
2018-02-21,-0.6192101300428637,0.31652592004270963,-1.4009312671031264,0.002243551474603584,0.3505467284833416
2018-02-22,-0.6704225360660888,-0.4293010611745378,-1.179598450737863,0.001953125,0.3233906404387263
2018-02-23,-0.6855455806478367,-0.8057079137628997,-1.1495360779184483,0.0017002940689377426,0.30766297306308243
2018-02-24,-0.7180592247658802,-0.2473334864824805,-1.4406847143863981,0.0014801919594828095,0.3190230280598805
2018-02-25,-0.6883151307868635,-0.021037668323289783,-1.7917192197478697,0.0012885819441141558,0.3187050684007602
2018-02-26,-0.5934313043255012,0.24909509269833296,-1.2582289868184922,0.001121775737301792,0.35404417537404265
2018-02-27,-0.5632177950328571,-0.009524172008270822,-0.757615645350994,0.0009765625,0.36194793602743175
2018-02-28,-0.6556674453225609,-0.23517564918769063,-1.2486046416568193,0.000850147034468872,0.32999721892895184
2018-03-01,-0.5902814844567149,-0.022900953606880277,-1.1015908721426078,0.0007400959797414059,0.3480850132948066
2018-03-02,-0.5641221092272558,-0.4554896618131675,-0.8788789645521482,0.0006442909720570772,0.3392138016367046
2018-03-03,-0.5607360385334669,1.0107429242371018,-0.9100444758312887,0.0005608878686508959,0.3994812032602362
2018-03-04,-0.5488843626218773,0.17998611373536816,-1.3570152912381206,0.0004882812500000004,0.35074652971041115
2018-03-05,-0.3264554494989744,0.7255133216961903,-0.4439510336581738,0.0004882812500000004,0.4187408995029705
2018-03-06,-0.4635389506553188,1.1785534384782774,-0.5238717818210775,0.0005608878686508959,0.4258255370125021
2018-03-07,-0.4325431488850428,0.11562585823897613,-0.5297054375492812,0.0006442909720570772,0.38342132989512034
2018-03-08,-0.3819771301222092,0.15882396384487443,-0.2650051855395445,0.0007400959797414059,0.3974300313643656
2018-03-09,-0.3204391256524409,-0.2634261826829448,-0.1315971948125336,0.000850147034468872,0.38840224957280045
2018-03-10,-0.509934520419256,-0.06581685539648179,-0.5485542671154491,0.0009765625,0.3701233384683479
2018-03-11,-0.4430687271822802,-0.07636238910890525,-1.2448000572155058,0.001121775737301792,0.350955249761722
2018-03-12,-0.17687604068764018,0.0966420763982043,-0.29499811919680896,0.0012885819441141558,0.40759503378913936
2018-03-13,0.0001150637619021138,0.6338654302905723,-0.04635414878698272,0.0014801919594828095,0.45009562101392364
2018-03-14,-0.15600061013709024,0.685392857820903,0.11416859999606177,0.0017002940689377426,0.447218659176941
2018-03-15,-0.25505218991526846,-0.10363015912703977,-0.03324822326413216,0.001953125,0.4028632920165511
2018-03-16,-0.19681515946791892,-0.19279509257248936,-0.22046336741517628,0.002243551474603584,0.39683361431896974
2018-03-17,-0.5046005089284269,-0.16362345393897157,-0.8407971202863558,0.0025771638882283094,0.3569023260643368
2018-03-18,-0.5457744841210274,0.25434362498707885,-1.4276978996771743,0.0029603839189656215,0.3520668130316655
2018-03-19,-0.2808427348710726,0.3363173319610904,-0.5927870244169859,0.0034005881378754853,0.40104089391375575
2018-03-20,-0.14076489452638738,-0.25360217960790415,-0.2470949304701372,0.003906250000000001,0.39739835603224033
2018-03-21,-0.1710261965552072,0.2117027625725766,-0.0592675927832233,0.004487102949207169,0.4211166810197839
2018-03-22,-0.03543076065806857,2.0547979797392517,-0.11110402677535414,0.00515432777645662,0.5053242133858876
2018-03-23,-0.16946161421366934,2.1134059910583556,-0.1817866520222681,0.005920767837931244,0.4965897021214677
2018-03-24,-0.4342491317605754,2.6077383563079346,-1.0635468933889058,0.0068011762757509715,0.47027443605719144
2018-03-25,-0.5412664185074912,1.223589810398375,-1.3276116796679216,0.007812500000000002,0.39681663321050215
2018-03-26,-0.23847268595061138,2.1943186700015405,-0.29505525985523945,0.008974205898414338,0.4920427210762776
2018-03-27,-0.31761661499072086,1.0097034721570393,-0.6054144345277762,0.01030865555291324,0.4272623541891731
2018-03-28,-0.4801988642251154,0.44624133962313295,-0.8957216107694831,0.01184153567586249,0.38349897486168616
2018-03-29,-0.5587121969845211,0.9593855444514897,-1.3340906314749184,0.013602352551501933,0.38529758305340533
2018-03-30,-0.5907770042373384,0.851875354234171,-1.522197073390485,0.015625000000000007,0.3727135203642517
2018-03-31,-0.6160465196051249,0.0353054655629755,-1.7883966910724107,0.017948411796828663,0.3284803318252263
2018-04-01,-0.5767587849686134,-1.1739849118917352,-2.192414220923723,0.020617311105826482,0.26764549897502
2018-04-02,-0.3683060683473805,-1.0368576176049447,-0.9395832624572964,0.02368307135172497,0.32947687999748415
2018-04-03,-0.3841209376698599,-0.8757137241724927,-0.8589907523633319,0.027204705103003893,0.3383515463348284
2018-04-04,-0.35888832583747055,0.003305721322314236,-1.0020877687288592,0.03125,0.3724964243749698
2018-04-05,0.24721921453148551,1.78309343679107,-0.33519465782402047,0.03589682359365736,0.5099882091133082
2018-04-06,-0.1746927125830334,0.32118919096458076,-0.7394265027379763,0.04123462221165295,0.40827434535847074
