date,ticker,factor_score
2018-03-29,CNP,1.1403030881754903
2018-03-29,VST,-0.4127296576707669
2018-03-29,NRG,-0.7275734305047233
2018-04-30,CNP,0.7958707679463004
2018-04-30,NRG,0.32659362893552873
2018-04-30,VST,-1.122464396881829
2018-05-31,CNP,0.7958707679463004
2018-05-31,NRG,0.32659362893552873
2018-05-31,VST,-1.122464396881829
2018-06-29,CNP,1.1492293596796939
2018-06-29,NRG,-0.47738346500813406
2018-06-29,VST,-0.6718458946715598
2018-07-31,CNP,0.9338198948578971
2018-07-31,NRG,0.1212952063870388
2018-07-31,VST,-1.055115101244936
2018-08-31,CNP,0.9338198948578971
2018-08-31,NRG,0.1212952063870388
2018-08-31,VST,-1.055115101244936
2018-09-28,CNP,0.9338198948578971
2018-09-28,NRG,0.1212952063870388
2018-09-28,VST,-1.055115101244936
2018-10-31,CNP,0.9437051885888513
2018-10-31,NRG,0.10439855561580262
2018-10-31,VST,-1.048103744204654
2018-11-30,CNP,1.0738663772688894
2018-11-30,NRG,-0.1693624432961585
2018-11-30,VST,-0.904503933972731
2018-12-31,CNP,1.0738663772688894
2018-12-31,NRG,-0.1693624432961585
2018-12-31,VST,-0.904503933972731
2019-01-31,CNP,1.0108352193467292
2019-01-31,NRG,-0.022034615044687834
2019-01-31,VST,-0.9888006043020413
2019-02-28,CNP,0.9294115612057232
2019-02-28,NRG,0.12871280052082976
2019-02-28,VST,-1.058124361726553
2019-03-29,CNP,0.9302146188160914
2019-03-29,NRG,0.12736680159227917
2019-03-29,VST,-1.0575814204083707
2019-04-30,CNP,0.9154455000753893
2019-04-30,NRG,0.1517603525121548
2019-04-30,VST,-1.0672058525875443
2019-05-31,CNP,0.7788276562678946
2019-05-31,NRG,0.34887514738593234
2019-05-31,VST,-1.127702803653827
2019-06-28,CNP,0.8414198210620908
2019-06-28,VST,0.2641327820216891
2019-06-28,NRG,-1.10555260308378
2019-07-31,VST,0.9843001445655285
2019-07-31,CNP,0.03069303903860492
2019-07-31,NRG,-1.0149931836041335
2019-08-30,VST,1.0870325709679163
2019-08-30,NRG,-0.20621798687994594
2019-08-30,CNP,-0.8808145840879704
2019-09-30,VST,1.0372280943188532
2019-09-30,NRG,-0.07916164897873633
2019-09-30,CNP,-0.958066445340117
2019-10-31,VST,1.0782025915925477
2019-10-31,NRG,-0.18117759078033716
2019-10-31,CNP,-0.8970250008122105
2019-11-29,VST,1.0228485441339812
2019-11-29,NRG,-0.04738155655230205
2019-11-29,CNP,-0.9754669875816792
2019-12-31,VST,0.9548434069768561
2019-12-31,NRG,0.08489986920341042
2019-12-31,CNP,-1.0397432761802665
2020-01-31,VST,0.9868752680322374
2020-01-31,NRG,0.02575202690725224
2020-01-31,CNP,-1.0126272949394897
2020-02-28,VST,0.9747587720486665
2020-02-28,NRG,0.04870269932793067
2020-02-28,CNP,-1.023461471376597
2020-03-31,NRG,1.0046795218313114
2020-03-31,VST,-0.00942567731730118
2020-03-31,CNP,-0.9952538445140102
2020-04-30,NRG,1.0657215323846754
2020-04-30,VST,-0.14792153519769793
2020-04-30,CNP,-0.9177999971869774
2020-05-29,NRG,1.1436312389445906
2020-05-29,VST,-0.43368274147959734
2020-05-29,CNP,-0.7099484974649932
2020-06-30,NRG,1.1484912114991432
2020-06-30,CNP,-0.4706794296498289
2020-06-30,VST,-0.6778117818493142
2020-07-31,NRG,1.078069726985483
2020-07-31,CNP,-0.18081112360650173
2020-07-31,VST,-0.8972586033789814
2020-08-31,CNP,0.7031108012560913
2020-08-31,NRG,0.44168252135234154
2020-08-31,VST,-1.1447933226084328
2020-09-30,CNP,0.701491373778561
2020-09-30,NRG,0.44356683937837205
2020-09-30,VST,-1.1450582131569331
2020-10-30,NRG,0.5851100859277635
2020-10-30,CNP,0.5695555302859793
2020-10-30,VST,-1.1546656162137425
2020-11-30,NRG,0.6451040976668208
2020-11-30,CNP,0.5068335836561498
2020-11-30,VST,-1.1519376813229705
2020-12-31,CNP,0.7447269753022848
2020-12-31,NRG,0.3918591887939054
2020-12-31,VST,-1.1365861640961903
2021-01-29,CNP,0.6439960522032708
2021-01-29,NRG,0.5080331862994113
2021-01-29,VST,-1.152029238502682
2021-02-26,CNP,0.9984658243599922
2021-02-26,NRG,0.003061322496095628
2021-02-26,VST,-1.0015271468560878
2021-03-31,CNP,1.0967561124167409
2021-03-31,VST,-0.23557696540562376
2021-03-31,NRG,-0.861179147011117
2021-04-30,CNP,0.9609766115953763
2021-04-30,VST,0.0739419999892537
2021-04-30,NRG,-1.03491861158463
2021-05-28,CNP,0.9886396307004734
2021-05-28,VST,0.02234618939201786
2021-05-28,NRG,-1.0109858200924915
2021-06-30,CNP,1.0660280611365942
2021-06-30,VST,-0.14871189727729517
2021-06-30,NRG,-0.9173161638592993
2021-07-30,CNP,1.031266792979106
2021-07-30,VST,-0.06578164171478015
2021-07-30,NRG,-0.9654851512643259
2021-08-31,CNP,0.6900320336522969
2021-08-31,VST,0.45678934883328426
2021-08-31,NRG,-1.146821382485581
2021-09-30,CNP,0.7510875021080062
2021-09-30,VST,0.38399602613535966
2021-09-30,NRG,-1.135083528243366
2021-10-29,NRG,0.7649037586158783
2021-10-29,VST,0.3666753996250048
2021-10-29,CNP,-1.1315791582408832
2021-11-30,VST,1.0822362432797161
2021-11-30,NRG,-0.19244415458918274
2021-11-30,CNP,-0.8897920886905333
2021-12-31,VST,1.1457601276425375
2021-12-31,CNP,-0.4486814429415774
2021-12-31,NRG,-0.6970786847009601
2022-01-31,VST,1.1283880459543973
2022-01-31,CNP,-0.35193165393734066
2022-01-31,NRG,-0.7764563920170565
2022-02-28,VST,1.1506981192283166
2022-02-28,CNP,-0.4921602454423522
2022-02-28,NRG,-0.6585378737859644
2022-03-31,NRG,0.9809463468847849
2022-03-31,VST,0.03707606444924397
2022-03-31,CNP,-1.0180224113340288
2022-04-29,NRG,0.9176051516556278
2022-04-29,VST,0.14823991794118846
2022-04-29,CNP,-1.0658450695968162
2022-05-31,NRG,1.1194052716678815
2022-05-31,VST,-0.31434803872678
2022-05-31,CNP,-0.8050572329411014
2022-06-30,NRG,1.066293277020392
2022-06-30,VST,-0.14939673878925128
2022-06-30,CNP,-0.9168965382311407
2022-07-29,NRG,0.9184521258228973
2022-07-29,VST,0.1468550120517533
2022-07-29,CNP,-1.0653071378746508
2022-08-31,NRG,1.0230151784809027
2022-08-31,VST,-0.047740451068431805
2022-08-31,CNP,-0.9752747274124708
2022-09-30,NRG,1.0008286548757077
2022-09-30,VST,-0.0016593748962665598
2022-09-30,CNP,-0.9991692799794412
2022-10-31,VST,0.6503281318091243
2022-10-31,NRG,0.5011560843599951
2022-10-31,CNP,-1.1514842161691194
2022-11-30,NRG,0.8351115158411851
2022-11-30,VST,0.27305380404772994
2022-11-30,CNP,-1.1081653198889152
2022-12-30,NRG,0.9416063140049123
2022-12-30,VST,0.10801733509294431
2022-12-30,CNP,-1.0496236490978568
2023-01-31,NRG,0.6996433534970764
2023-01-31,VST,0.4457123473073306
2023-01-31,CNP,-1.145355700804407
2023-02-28,VST,1.0783358901834892
2023-02-28,NRG,0.9386502625389268
2023-02-28,DTE,0.5527639214576776
2023-02-28,CMS,0.5456927614949276
2023-02-28,AEE,0.09123518821109483
2023-02-28,CNP,-0.287285600481718
2023-02-28,WEC,-1.4436351868750201
2023-02-28,ETR,-1.4757572365293778
2023-03-31,NRG,1.5464830195586923
2023-03-31,CMS,1.0704959302913901
2023-03-31,VST,0.6168453900030874
2023-03-31,AEE,0.2867578274521685
2023-03-31,CNP,0.10102122392177951
2023-03-31,DTE,-0.44268359262236334
2023-03-31,WEC,-0.6053491467531272
2023-03-31,EIX,-1.0465293621053393
2023-03-31,ETR,-1.527041289746288
2023-04-28,NRG,2.0041755351811608
2023-04-28,VST,1.1145450201714135
2023-04-28,CMS,0.571802893513618
2023-04-28,CNP,0.092862937568784
2023-04-28,AEE,-0.056576906780178
2023-04-28,PCG,-0.4363129242882516
2023-04-28,DTE,-0.5793982307356262
2023-04-28,EIX,-0.591925518237278
2023-04-28,WEC,-0.6851581636722198
2023-04-28,ETR,-1.4340146427214224
2023-05-31,NRG,1.6507176860866255
2023-05-31,AEE,1.0733291115098729
2023-05-31,VST,0.9037976868470075
2023-05-31,CNP,0.2008935127501178
2023-05-31,CMS,0.1406738591810361
2023-05-31,EIX,-0.1037738423498973
2023-05-31,PCG,-0.6473987952616201
2023-05-31,WEC,-0.7221880996502755
2023-05-31,DTE,-0.9484319297816649
2023-05-31,ETR,-1.547619189331202
2023-06-30,NRG,1.3333623999454762
2023-06-30,VST,0.968639297080301
2023-06-30,AEE,0.9022029945918615
2023-06-30,CMS,0.7218261384421994
2023-06-30,EIX,0.14410958605193996
2023-06-30,CNP,-0.10098832225062766
2023-06-30,PCG,-0.3310974293405176
2023-06-30,DTE,-0.8297280582877646
2023-06-30,WEC,-1.1071028135794796
2023-06-30,ETR,-1.7012237926533884
2023-07-31,NRG,1.9785334407643713
2023-07-31,VST,0.8345568915041612
2023-07-31,CNP,0.48813834641013815
2023-07-31,AEE,0.26071843488741114
2023-07-31,CMS,0.04901520111811106
2023-07-31,EIX,-0.06711379648500682
2023-07-31,DTE,-0.27584430263531584
2023-07-31,WEC,-0.6032850720667442
2023-07-31,ETR,-1.1257762893421737
2023-07-31,PCG,-1.538942854154952
2023-08-31,NRG,1.067615170968011
2023-08-31,AEE,0.9861081308588912
2023-08-31,DTE,0.8835406084906744
2023-08-31,CMS,0.643252075747464
2023-08-31,CNP,0.14673318810149666
2023-08-31,EIX,0.04556574889014952
2023-08-31,ETR,-0.12322946468519172
2023-08-31,WEC,-0.3414180921680736
2023-08-31,VST,-1.4723874817487947
2023-08-31,PCG,-1.8357798844546267
2023-09-29,NRG,1.7239978426008156
2023-09-29,AEE,0.6501351106588389
2023-09-29,CNP,0.5200531158612258
2023-09-29,CMS,0.48709335028664225
2023-09-29,DTE,0.16564633467355078
2023-09-29,EIX,0.03779177779831473
2023-09-29,ETR,-0.08194678645274096
2023-09-29,WEC,-0.4864105339625439
2023-09-29,VST,-1.136663801436778
2023-09-29,PCG,-1.8796964100273248
2023-10-31,NRG,1.6799130827351123
2023-10-31,CMS,0.6178484847028971
2023-10-31,AEE,0.5172767724739631
2023-10-31,ETR,0.46076364475448894
2023-10-31,DTE,0.2837470331128422
2023-10-31,CNP,0.09600772200897079
2023-10-31,EIX,-0.019505789518024896
2023-10-31,WEC,-0.4790235874740421
2023-10-31,VST,-1.4969904658447326
2023-10-31,PCG,-1.6600368969514745
2023-11-30,NRG,1.683917398194689
2023-11-30,CNP,1.0437311167613492
2023-11-30,EIX,0.38852651387728393
2023-11-30,ETR,0.3168160801268578
2023-11-30,CMS,0.3152419948909092
2023-11-30,DTE,0.007493685087763442
2023-11-30,AEE,-0.04099782391406487
2023-11-30,VST,-0.9697773748865162
2023-11-30,WEC,-1.2865688507020656
2023-11-30,PCG,-1.4583827394362063
2023-12-29,CNP,1.694091482636078
2023-12-29,ETR,0.9178899556926366
2023-12-29,CMS,0.6881514973988261
2023-12-29,EIX,0.44073434058706357
2023-12-29,DTE,0.38497273711568564
2023-12-29,AEE,-0.00459860569546037
2023-12-29,WEC,-0.6604988900904641
2023-12-29,VST,-0.9959339661052458
2023-12-29,PCG,-1.1789073911230106
2023-12-29,NRG,-1.2859011604161095
2024-01-31,CNP,1.2461560899454571
2024-01-31,CMS,0.9395976913096681
2024-01-31,ETR,0.7445622943846236
2024-01-31,EIX,0.41840317558478096
2024-01-31,DTE,0.3013548717318526
2024-01-31,WEC,0.05810168727602215
2024-01-31,AEE,-0.08206884188118392
2024-01-31,NRG,-0.36478101709252375
2024-01-31,PCG,-1.2546959423522757
2024-01-31,VST,-2.0066300089064213
2024-02-29,CNP,1.0872815857858542
2024-02-29,ETR,0.8995795861226247
2024-02-29,NRG,0.7438625627223903
2024-02-29,CMS,0.4570861964083501
2024-02-29,EIX,0.3221350984774713
2024-02-29,WEC,0.288857636622931
2024-02-29,DTE,-0.21501294535981688
2024-02-29,AEE,-0.25457440289998035
2024-02-29,PCG,-1.2139247034812104
2024-02-29,VST,-2.115290614398614
2024-03-28,NRG,1.8383402344364337
2024-03-28,ETR,1.3703871823225087
2024-03-28,CNP,0.3868535286233362
2024-03-28,EIX,0.1212265560208181
2024-03-28,DTE,0.019524028149855953
2024-03-28,CMS,-0.22395076960824986
2024-03-28,WEC,-0.35150935369586384
2024-03-28,VST,-0.9317764316575667
2024-03-28,AEE,-0.9541430914708472
2024-03-28,PCG,-1.2749518831204252
2024-04-30,ETR,1.8238249094051697
2024-04-30,NRG,1.0330240940771347
2024-04-30,EIX,0.30197766770416806
2024-04-30,DTE,0.24769131579886838
2024-04-30,VST,0.16912944688031875
2024-04-30,CMS,0.05876186797390745
2024-04-30,CNP,-0.33421517812444385
2024-04-30,WEC,-0.4457518501340369
2024-04-30,AEE,-1.2900900855015676
2024-04-30,PCG,-1.5643521880795188
2024-05-31,VST,2.40535690346055
2024-05-31,ETR,0.6184399643645029
2024-05-31,DTE,0.2995399706827898
2024-05-31,CNP,-0.08721542008673401
2024-05-31,EIX,-0.11323218056989787
2024-05-31,CMS,-0.1323645092364145
2024-05-31,NRG,-0.38765529291477646
2024-05-31,WEC,-0.4520691231209612
2024-05-31,PCG,-0.9403012047897911
2024-05-31,AEE,-1.210499107789268
2024-06-28,VST,2.539796286578656
2024-06-28,ETR,0.4725171963958467
2024-06-28,NRG,0.14701274851985313
2024-06-28,DTE,-0.03119986754458642
2024-06-28,EIX,-0.15928575312380044
2024-06-28,CNP,-0.2947181167847634
2024-06-28,CMS,-0.38430820011814515
2024-06-28,PCG,-0.5271651428323806
